,SO2,NO2,PM10,PM2.5,O3,CO,T,H,P,WS,WD,AQI,MainPStr,DAQI,MainP,AP
11744,6.0,14.0,50.0,23.0,217.0,0.5,35.1,52.0,1005.8,1.2,231.7,152.0,O3,40.0,4,0.31534754273948196
11745,7.0,21.0,70.0,28.0,257.0,0.5,34.8,54.0,1005.2,1.2,244.9,192.0,O3,9.0,4,0.7643494318971283
11746,10.0,25.0,78.0,41.0,266.0,0.6,34.4,56.0,1005.1,0.6,291.8,201.0,O3,-55.0,4,1.1222989739775884
11747,9.0,26.0,76.0,49.0,210.0,0.6,33.2,60.0,1005.0,1.4,248.9,146.0,O3,-79.0,4,0.9679747363293311
11748,7.0,21.0,59.0,45.0,120.0,0.6,32.0,65.0,1005.7,1.7,241.6,67.0,O3,-15.0,4,0.37535871658249104
11749,7.0,23.0,43.0,36.0,69.0,0.6,31.4,68.0,1006.7,1.5,241.7,52.0,PM2.5,-6.0,3,0.00245945733110815
11750,6.0,21.0,46.0,31.0,57.0,0.6,30.8,70.0,1007.2,1.7,236.1,46.0,PM10,2.0,2,-0.10275073973036877
11751,6.0,22.0,45.0,33.0,47.0,0.5,30.4,71.0,1007.7,1.3,264.1,48.0,PM2.5,-5.0,3,-0.15614242071735368
11752,7.0,19.0,43.0,29.0,42.0,0.5,30.0,75.0,1007.8,1.0,305.2,43.0,PM10,3.0,2,-0.23837528854820333
11753,7.0,21.0,46.0,30.0,35.0,0.6,29.7,77.0,1007.3,1.2,240.1,46.0,PM10,1.0,2,-0.16970506903971688
11754,7.0,18.0,47.0,30.0,37.0,0.5,29.4,79.0,1006.9,0.7,247.7,47.0,PM10,0.0,2,-0.22514931892467885
11755,6.0,17.0,47.0,30.0,37.0,0.5,28.9,81.0,1006.4,0.6,272.1,47.0,PM10,-1.0,2,-0.2565520645317503
11756,6.0,16.0,37.0,32.0,38.0,0.5,28.6,81.0,1006.5,0.4,7.2,46.0,PM2.5,-1.0,3,-0.32831908071545435
11757,6.0,16.0,45.0,25.0,32.0,0.5,28.7,82.0,1006.5,0.6,278.3,45.0,PM10,3.0,2,-0.3465788695522486
11758,6.0,19.0,48.0,30.0,24.0,0.4,28.4,85.0,1006.5,0.6,263.0,48.0,PM10,4.0,2,-0.3112461694177791
11759,6.0,25.0,45.0,36.0,17.0,0.5,28.2,85.0,1006.7,0.8,261.3,52.0,PM2.5,-7.0,3,-0.20375100961900086
11760,8.0,17.0,30.0,31.0,33.0,0.5,29.2,80.0,1007.2,0.6,265.6,45.0,PM2.5,0.0,3,-0.360876773386443
11761,11.0,20.0,36.0,31.0,38.0,0.6,30.7,72.0,1007.7,0.7,281.3,45.0,PM2.5,5.0,3,-0.16112454382796068
11762,12.0,19.0,50.0,31.0,47.0,0.6,31.1,70.0,1008.0,0.8,326.4,50.0,PM10,-1.0,2,-0.00393512677175205
11763,10.0,17.0,49.0,29.0,77.0,0.6,31.8,66.0,1007.8,0.9,153.6,49.0,PM10,34.0,2,0.01417051689429991
11764,10.0,14.0,44.0,26.0,139.0,0.6,33.1,61.0,1007.4,1.0,55.2,83.0,O3,56.0,4,0.13479928703477773
11765,8.0,15.0,57.0,31.0,202.0,0.6,34.1,58.0,1006.8,1.1,240.3,139.0,O3,21.0,4,0.4814279992265472
11766,7.0,12.0,65.0,42.0,225.0,0.6,34.4,56.0,1005.8,0.9,54.5,160.0,O3,19.0,4,0.6749809788144093
11767,6.0,13.0,68.0,46.0,244.0,0.6,35.5,54.0,1005.1,0.9,265.0,179.0,O3,-9.0,4,0.7937117244455555
11768,6.0,17.0,73.0,48.0,235.0,0.6,34.8,56.0,1004.3,1.2,282.9,170.0,O3,13.0,4,0.8641620301561832
11769,8.0,16.0,75.0,49.0,248.0,0.6,34.6,55.0,1003.8,1.1,138.1,183.0,O3,-4.0,4,0.966245840376052
11770,7.0,20.0,79.0,49.0,244.0,0.6,34.4,57.0,1003.8,1.1,97.9,179.0,O3,-40.0,4,1.007823773731257
11771,7.0,25.0,95.0,60.0,202.0,0.7,33.3,63.0,1004.2,1.3,263.7,139.0,O3,-49.0,4,1.1809467757689038
11772,7.0,22.0,73.0,60.0,147.0,0.6,32.4,66.0,1004.8,1.6,240.5,90.0,O3,-26.0,4,0.7324868392959484
11773,6.0,32.0,59.0,46.0,98.0,0.6,31.3,70.0,1006.0,1.7,72.6,64.0,PM2.5,11.0,3,0.4046979695753258
11774,6.0,60.0,37.0,35.0,65.0,0.5,30.2,71.0,1006.6,1.4,80.8,75.0,NO2,-30.0,1,0.2727481699695987
11775,6.0,30.0,45.0,31.0,67.0,0.5,30.6,71.0,1006.8,0.9,94.0,45.0,"PM10,PM2.5",0.0,"2,3",-0.01581562968581453
11776,9.0,26.0,42.0,31.0,34.0,0.5,30.3,71.0,1006.6,1.5,260.5,45.0,PM2.5,-9.0,3,-0.14013884502862395
11777,8.0,19.0,22.0,25.0,22.0,0.4,29.9,70.0,1006.2,1.1,247.3,36.0,PM2.5,-7.0,3,-0.5364083441189835
11778,6.0,16.0,23.0,20.0,19.0,0.4,29.6,70.0,1005.9,0.7,250.0,29.0,PM2.5,1.0,3,-0.657377623582348
11779,7.0,19.0,30.0,19.0,13.0,0.4,28.8,75.0,1005.5,0.5,342.4,30.0,PM10,1.0,2,-0.576953338451353
11780,10.0,24.0,31.0,13.0,7.0,0.5,28.6,79.0,1005.4,0.4,269.7,31.0,PM10,0.0,2,-0.4897604478360106
11781,10.0,22.0,31.0,20.0,9.0,0.4,28.6,80.0,1005.3,0.5,253.7,31.0,PM10,10.0,2,-0.47981463142492264
11782,7.0,24.0,41.0,17.0,8.0,0.4,28.5,82.0,1005.6,0.7,264.3,41.0,PM10,-3.0,2,-0.46778827046863264
11783,6.0,23.0,38.0,22.0,9.0,0.4,28.3,84.0,1005.7,0.5,272.9,38.0,PM10,-6.0,2,-0.47550773311184225
11784,9.0,22.0,32.0,21.0,14.0,0.5,28.9,81.0,1006.2,0.7,292.7,32.0,PM10,6.0,2,-0.42705352331811036
11785,15.0,17.0,38.0,24.0,24.0,0.4,30.2,74.0,1006.5,0.4,197.7,38.0,PM10,10.0,2,-0.2842858771874878
11786,13.0,23.0,48.0,23.0,32.0,0.5,30.9,70.0,1006.6,0.8,31.2,48.0,PM10,-9.0,2,-0.11997081853928485
11787,11.0,23.0,39.0,26.0,69.0,0.5,32.2,64.0,1006.4,1.0,74.6,39.0,PM10,27.0,2,-0.076253280514906
11788,11.0,20.0,64.0,28.0,119.0,0.5,33.4,60.0,1005.8,0.9,28.6,66.0,O3,42.0,4,0.2936166083465841
11789,10.0,16.0,49.0,31.0,168.0,0.5,34.3,56.0,1005.0,0.9,41.6,108.0,O3,35.0,4,0.3078302948287449
11790,8.0,14.0,57.0,36.0,207.0,0.5,34.7,54.0,1004.1,1.0,143.6,143.0,O3,5.0,4,0.4950063107671844
11791,8.0,12.0,62.0,38.0,212.0,0.5,35.4,52.0,1003.3,0.8,285.8,148.0,O3,7.0,4,0.5502781169103045
11792,6.0,12.0,59.0,41.0,220.0,0.5,35.3,51.0,1002.6,1.1,135.9,155.0,O3,3.0,4,0.5399255025347378
11793,6.0,13.0,68.0,35.0,223.0,0.5,34.9,52.0,1002.0,1.1,128.0,158.0,O3,-44.0,4,0.5818595151780972
11794,7.0,12.0,57.0,40.0,175.0,0.4,34.5,53.0,1002.0,1.0,92.3,114.0,O3,-52.0,4,0.3361398540777538
11795,6.0,15.0,53.0,33.0,114.0,0.4,33.5,57.0,1002.5,1.5,99.6,62.0,O3,-13.0,4,0.03469001982103533
11796,6.0,17.0,42.0,22.0,98.0,0.5,32.7,63.0,1003.1,1.2,247.7,49.0,O3,-3.0,4,-0.15175411181288473
11797,6.0,16.0,46.0,25.0,84.0,0.5,32.0,70.0,1003.7,1.8,256.4,46.0,PM10,-9.0,2,-0.15271935249571367
11798,7.0,17.0,37.0,23.0,70.0,0.6,31.3,75.0,1004.4,2.2,238.9,37.0,PM10,-7.0,2,-0.22514895276094898
11799,8.0,15.0,26.0,19.0,59.0,0.7,30.7,75.0,1004.8,1.7,229.4,30.0,O3,-5.0,4,-0.3538637199267335
11800,6.0,8.0,11.0,17.0,49.0,0.5,30.5,72.0,1004.8,2.3,224.1,25.0,"PM2.5,O3",-5.0,"3,4",-0.7247099387076014
11801,6.0,10.0,8.0,8.0,39.0,0.4,30.2,75.0,1004.7,1.7,228.6,20.0,O3,4.0,4,-0.8823680380716022
11802,12.0,19.0,22.0,16.0,28.0,0.4,29.8,78.0,1004.6,1.3,233.3,24.0,NO2,3.0,1,-0.5135225660484116
11803,12.0,18.0,27.0,15.0,23.0,0.4,29.5,80.0,1004.2,1.3,252.1,27.0,PM10,5.0,2,-0.509990333986012
11804,7.0,16.0,32.0,19.0,23.0,0.3,29.1,79.0,1003.8,1.1,265.1,32.0,PM10,-8.0,2,-0.5955996525364452
11805,6.0,14.0,24.0,13.0,24.0,0.3,28.7,79.0,1003.6,1.0,259.9,24.0,PM10,-2.0,2,-0.7540269338963084
11806,5.0,9.0,19.0,15.0,29.0,0.3,28.6,81.0,1003.4,1.4,247.6,22.0,PM2.5,2.0,3,-0.8342882663359572
11807,5.0,11.0,24.0,11.0,26.0,0.4,28.6,82.0,1003.6,1.4,248.1,24.0,PM10,-1.0,2,-0.7796947074926421
11808,6.0,13.0,21.0,16.0,25.0,0.4,29.2,80.0,1004.0,1.6,258.3,23.0,PM2.5,8.0,3,-0.7208890685297253
11809,7.0,10.0,31.0,15.0,36.0,0.4,30.6,72.0,1004.2,1.2,260.4,31.0,PM10,5.0,2,-0.6202106848027642
11810,8.0,10.0,36.0,19.0,61.0,0.5,32.2,64.0,1004.1,1.4,272.0,36.0,PM10,24.0,2,-0.3951023320063196
11811,7.5,11.0,38.66666666666666,20.0,111.0,0.4,33.0,61.0,1004.1,1.7,249.3,60.0,O3,0.0,4,-0.22334058302679938
11812,7.0,8.5,41.33333333333334,28.0,111.0,0.4,33.9,56.0,1003.8,2.0,269.1,60.0,O3,3.0,4,-0.16704265418996217
11813,6.0,6.0,44.0,25.0,115.0,0.4,34.7,51.0,1003.2,1.9,249.2,63.0,O3,3.0,4,-0.20538100822848931
11814,6.0,6.0,35.0,11.0,119.0,0.4,35.5,50.0,1002.2,1.5,266.4,66.0,O3,6.0,4,-0.3908194001842833
11815,6.0,7.0,34.0,17.0,126.0,0.4,36.3,48.0,1001.1,1.5,268.6,72.0,O3,-2.0,4,-0.3094097752545645
11816,6.0,6.0,32.0,19.0,124.0,0.4,36.4,46.0,1000.5,1.6,264.7,70.0,O3,3.0,4,-0.3259552583165052
11817,6.0,7.0,32.0,18.0,127.0,0.4,36.5,47.0,1000.0,1.4,262.3,73.0,O3,12.0,4,-0.31335525207524656
11818,6.0,12.0,47.0,20.0,142.0,0.5,36.0,49.0,1000.1,1.3,239.7,85.0,O3,-5.0,4,-0.0257149953500545
11819,6.0,17.0,45.0,28.0,136.0,0.5,34.8,56.0,1000.7,1.2,162.4,80.0,O3,-23.0,4,0.06241890174773876
11820,6.0,21.0,64.0,30.0,87.0,0.6,33.0,68.0,1001.4,1.6,103.3,57.0,PM10,-23.0,2,0.14371231484512648
11821,6.0,18.0,34.0,12.0,61.0,0.5,32.4,71.0,1002.2,2.1,241.4,34.0,PM10,-5.0,2,-0.4285752385632433
11822,6.0,16.0,28.0,16.0,58.0,0.5,31.8,74.0,1003.2,2.8,232.6,29.0,O3,4.0,4,-0.47457919261951653
11823,7.0,19.0,33.0,11.0,49.0,0.6,31.4,75.0,1003.5,1.7,240.4,33.0,PM10,7.0,2,-0.41896788763402126
11824,16.0,29.0,40.0,15.0,36.0,0.6,31.2,75.0,1003.3,1.6,236.3,40.0,PM10,-13.0,2,-0.07832992500966308
11825,10.0,16.0,26.0,13.0,54.0,0.6,30.7,76.0,1002.7,2.0,235.9,27.0,O3,3.0,4,-0.4118183533227276
11826,7.0,8.0,18.0,14.0,60.0,0.5,30.4,76.0,1002.0,2.2,237.3,30.0,O3,-4.0,4,-0.6341141116618099
11827,6.0,9.0,21.0,10.0,52.0,0.5,30.1,78.0,1001.7,1.5,257.8,26.0,O3,-1.0,4,-0.6835021525136572
11828,6.0,7.0,19.0,6.0,50.0,0.5,29.7,81.0,1001.4,1.6,253.4,25.0,O3,5.0,4,-0.7647114754222326
11829,5.0,12.0,30.0,4.0,42.0,0.5,29.4,83.0,1001.4,1.1,253.8,30.0,PM10,-10.0,2,-0.6867991240467971
11830,5.0,15.0,18.0,8.0,40.0,0.5,29.2,84.0,1002.0,1.6,251.0,20.0,O3,3.0,4,-0.7243873388027517
11831,5.0,14.0,23.0,14.0,38.0,0.5,29.3,83.0,1002.2,1.9,239.6,23.0,PM10,-5.0,2,-0.6473737847817945
11832,6.0,14.0,16.0,10.0,36.0,0.5,30.1,79.0,1002.3,1.6,245.4,18.0,"NO2,O3",11.0,"1,4",-0.7275280122183923
11833,7.0,12.0,29.0,11.0,44.0,0.5,31.1,74.0,1002.5,1.7,250.4,29.0,PM10,2.0,2,-0.5840407232813428
11834,7.0,11.0,31.0,10.0,56.0,0.5,32.2,68.0,1002.7,1.6,259.8,31.0,PM10,12.0,2,-0.544549461538478
11835,7.0,9.0,30.0,9.0,86.0,0.5,33.2,62.0,1002.6,1.8,253.4,43.0,O3,9.0,4,-0.4763883618993286
11836,6.0,7.0,34.0,14.0,102.0,0.5,34.2,58.0,1002.2,1.8,253.3,52.0,O3,3.0,4,-0.3837338841999018
11837,6.0,6.0,37.0,14.0,106.0,0.5,35.1,54.0,1001.5,1.8,249.9,55.0,O3,5.0,4,-0.35559047782060865
11838,6.0,5.0,28.0,13.0,112.0,0.5,35.6,52.0,1000.7,1.7,251.0,60.0,O3,13.0,4,-0.4281708357161623
11839,6.0,6.0,25.0,13.0,127.0,0.5,36.0,51.0,999.8,1.6,233.2,73.0,O3,-1.0,4,-0.38849219564371357
11840,6.0,6.0,31.0,16.0,126.0,0.5,36.3,51.0,999.2,1.7,242.8,72.0,O3,11.0,4,-0.3157115357270164
11841,6.0,8.0,41.0,14.0,139.0,0.5,36.4,51.0,998.9,1.7,255.0,83.0,O3,-33.0,4,-0.18311160687617783
11842,6.0,14.0,48.0,16.0,100.0,0.5,34.9,58.0,999.0,2.2,237.6,50.0,O3,-8.0,4,-0.18154862725411477
11843,9.0,18.0,42.0,13.0,57.0,0.5,32.4,64.0,1000.0,3.0,234.4,42.0,PM10,-16.0,2,-0.30632385842988546
11844,12.0,18.0,20.0,8.0,51.0,0.5,31.3,67.0,1000.6,3.0,232.1,26.0,O3,-3.0,4,-0.4922552476200066
11845,13.0,17.0,23.0,9.0,41.0,0.5,31.0,71.0,1001.1,2.4,230.8,23.0,PM10,-1.0,2,-0.4845744971890671
11846,16.0,17.0,15.0,10.0,37.0,0.5,31.0,71.0,1001.9,1.9,234.5,22.0,NO2,1.0,1,-0.4941836716524174
11847,11.0,18.0,19.0,8.0,33.0,0.5,31.0,71.0,1002.0,1.5,236.3,23.0,NO2,0.0,1,-0.5852929697725398
11848,10.0,16.0,23.0,7.0,34.0,0.5,30.8,71.0,1002.0,1.6,234.6,23.0,PM10,0.0,2,-0.599987279626324
11849,16.0,16.0,23.0,8.0,32.0,0.5,30.6,72.0,1001.8,2.1,240.7,23.0,PM10,-3.0,2,-0.4748950967148444
11850,8.0,12.0,20.0,13.0,36.0,0.5,30.3,74.0,1001.1,1.9,237.7,20.0,PM10,0.0,2,-0.6482899417254536
11851,10.0,14.0,20.0,7.0,33.0,0.5,30.2,74.0,1001.0,1.6,239.1,20.0,PM10,0.0,2,-0.6499982613581586
11852,9.0,12.0,20.0,8.0,34.0,0.5,30.0,75.0,1000.4,1.4,237.0,20.0,PM10,5.0,2,-0.679722687637701
11853,8.0,14.0,25.0,12.0,32.0,0.5,29.9,76.0,1000.3,1.1,236.5,25.0,PM10,-3.0,2,-0.6086118087417246
11854,7.0,14.0,22.0,8.0,30.0,0.5,29.8,77.0,1000.3,1.1,259.5,22.0,PM10,4.0,2,-0.6968888423905334
11855,6.0,15.0,26.0,12.0,28.0,0.5,29.6,80.0,1000.5,1.0,259.3,26.0,PM10,-1.0,2,-0.6448780213332287
11856,6.0,16.0,25.0,9.0,29.0,0.6,29.9,80.0,1001.1,1.3,249.2,25.0,PM10,-2.0,2,-0.6273451069595594
11857,7.0,13.0,23.0,8.0,38.0,0.6,30.4,77.0,1001.1,1.4,237.3,23.0,PM10,3.0,2,-0.6327013019645233
11858,8.0,13.0,26.0,11.0,49.0,0.5,31.5,71.0,1001.0,1.5,253.7,26.0,PM10,12.0,2,-0.5595139247001695
11859,7.0,12.0,34.0,11.0,75.0,0.5,32.8,66.0,1000.6,1.1,243.1,38.0,O3,11.0,4,-0.4321772768117665
11860,7.0,9.0,34.0,16.0,98.0,0.5,33.9,60.0,1000.2,1.1,274.8,49.0,O3,9.0,4,-0.33781566876182156
11861,6.0,9.0,36.0,15.0,109.0,0.5,34.1,59.0,999.2,1.9,255.3,58.0,O3,-9.0,4,-0.3115791876654703
11862,6.0,11.0,48.0,9.0,97.0,0.5,32.6,65.0,997.8,1.8,257.5,49.0,O3,16.0,4,-0.2876062687418046
11863,8.0,8.0,7.0,12.0,118.0,0.5,34.6,56.0,997.1,1.6,230.6,65.0,O3,6.0,4,-0.5151235719923495
11864,11.0,10.0,32.0,11.0,125.0,0.5,35.3,55.0,996.4,1.8,249.7,71.0,O3,-18.0,4,-0.2097224331564871
11865,6.0,15.0,56.0,14.0,66.0,0.5,31.2,68.0,996.8,1.9,213.9,53.0,PM10,-28.0,2,-0.24406036633749817
11866,9.0,20.0,22.0,9.0,48.0,0.5,30.6,73.0,997.7,1.8,243.7,25.0,NO2,4.0,1,-0.5174282822996266
11867,6.0,23.0,19.0,6.0,42.0,0.6,30.2,75.0,998.3,1.9,283.1,29.0,NO2,-2.0,1,-0.5812793779352513
11868,5.0,10.0,23.0,11.0,54.0,0.5,26.4,92.0,999.9,1.8,272.4,27.0,O3,2.0,4,-0.6605981085472818
11869,4.0,23.0,2.0,5.0,36.0,0.5,26.3,94.0,999.8,1.0,20.9,29.0,NO2,16.0,1,-0.8311025393230508
11870,4.0,36.0,10.0,3.0,27.0,0.5,26.6,92.0,1000.2,1.4,44.3,45.0,NO2,-6.0,1,-0.6740694654849814
11871,5.0,31.0,13.0,7.0,32.0,0.5,26.4,92.0,1000.3,0.8,53.6,39.0,NO2,1.0,1,-0.629377553541469
11872,5.0,32.0,13.0,21.0,27.0,0.5,26.6,91.0,999.8,0.4,12.6,40.0,NO2,2.0,1,-0.5108215317621428
11873,5.0,33.0,17.0,8.0,20.0,0.5,26.6,91.0,999.5,0.8,56.9,42.0,NO2,2.0,1,-0.6085623341341908
11874,5.0,35.0,26.0,21.0,20.0,0.6,26.6,91.0,999.0,1.0,60.3,44.0,NO2,0.0,1,-0.3578472035660459
11875,6.0,35.0,23.0,13.0,26.0,0.6,26.8,88.0,998.8,0.6,51.8,44.0,NO2,5.0,1,-0.4123496856627293
11876,7.0,39.0,30.0,17.0,14.0,0.6,26.8,89.0,998.4,1.0,48.4,49.0,NO2,9.0,1,-0.2976465601499908
11877,9.0,46.0,28.0,24.0,6.0,0.6,26.6,90.0,998.2,0.8,50.5,58.0,NO2,4.0,1,-0.16281384573415808
11878,9.0,49.0,27.0,22.0,2.0,0.7,26.8,90.0,998.2,0.7,61.3,62.0,NO2,3.0,1,-0.13244378085700906
11879,7.0,52.0,31.0,25.0,2.0,0.7,26.9,90.0,998.6,0.8,56.5,65.0,NO2,-7.0,1,-0.08108773420495907
11880,7.0,46.0,29.0,20.0,9.0,0.7,27.3,87.0,998.9,0.9,35.8,58.0,NO2,-4.0,1,-0.18257342840098137
11881,7.0,43.0,27.0,15.0,17.0,0.7,28.1,84.0,999.3,1.3,50.1,54.0,NO2,-9.0,1,-0.24791322167567434
11882,6.0,36.0,30.0,20.0,34.0,0.7,28.9,78.0,999.5,1.4,14.1,45.0,NO2,-8.0,1,-0.2142243131282321
11883,6.0,28.0,37.0,21.0,62.0,0.6,30.1,72.0,999.5,1.3,347.2,37.0,PM10,12.0,2,-0.17273809361248577
11884,6.0,23.0,40.0,26.0,97.0,0.5,30.8,68.0,999.1,1.6,21.7,49.0,O3,25.0,4,-0.07078357902456747
11885,6.0,16.0,42.0,18.0,128.0,0.5,31.7,64.0,998.5,1.2,14.7,74.0,O3,22.0,4,-0.09139548767019223
11886,6.0,14.0,38.0,16.0,155.0,0.5,32.6,61.0,998.0,0.8,300.2,96.0,O3,30.0,4,-0.06763449730622595
11887,6.0,14.0,36.0,19.0,188.0,0.6,33.9,56.0,997.4,0.6,281.5,126.0,O3,24.0,4,0.09883003044933074
11888,6.0,14.0,52.0,24.0,215.0,0.6,33.7,56.0,997.0,1.5,267.8,150.0,O3,0.0,4,0.3719068381939039
11889,7.0,16.0,51.0,30.0,215.0,0.5,34.1,55.0,996.8,1.1,272.4,150.0,O3,-18.0,4,0.42148376118279796
11890,7.0,19.0,67.0,29.0,195.0,0.6,33.1,58.0,997.0,1.4,237.2,132.0,O3,-34.0,4,0.543809874155508
11891,8.0,30.0,47.0,25.0,157.0,0.7,32.3,60.0,997.4,1.4,243.8,98.0,O3,-41.0,4,0.3857088987326645
11892,9.0,36.0,64.0,33.0,100.0,0.9,30.6,72.0,998.1,1.9,248.7,57.0,PM10,-2.0,2,0.5562780546241121
11893,7.0,31.0,51.0,39.0,88.0,0.9,30.2,74.0,998.9,1.7,229.0,55.0,PM2.5,-3.0,3,0.3647296332349055
11894,6.0,25.0,40.0,36.0,78.0,0.8,30.0,77.0,999.7,1.6,228.1,52.0,PM2.5,-13.0,3,0.08753216540109422
11895,7.0,28.0,32.0,27.0,58.0,0.8,29.8,77.0,1000.2,1.0,266.5,39.0,PM2.5,-3.0,3,-0.07737704778675804
11896,9.0,27.0,31.0,25.0,46.0,0.7,29.3,80.0,1000.2,0.7,303.9,36.0,PM2.5,8.0,3,-0.15440753749634187
11897,17.0,35.0,29.0,16.0,38.0,0.6,29.3,81.0,1000.0,1.1,244.2,44.0,NO2,-7.0,1,-0.06718077090983797
11898,16.0,29.0,36.0,20.0,36.0,0.6,29.0,83.0,999.8,0.7,249.3,37.0,NO2,6.0,1,-0.06645750810029248
11899,10.0,27.0,43.0,21.0,30.0,0.6,28.6,85.0,999.6,0.7,267.2,43.0,PM10,3.0,2,-0.16619987364262356
11900,8.0,27.0,46.0,24.0,25.0,0.7,28.2,88.0,999.5,0.4,295.0,46.0,PM10,-4.0,2,-0.13526096034046708
11901,7.0,19.0,37.0,29.0,41.0,0.6,28.1,87.0,999.8,0.4,278.9,42.0,PM2.5,-13.0,3,-0.2531442001116481
11902,6.0,15.0,26.0,20.0,50.0,0.6,28.1,85.0,1000.2,0.6,278.4,29.0,PM2.5,1.0,3,-0.45635876400870207
11903,6.0,17.0,29.0,21.0,40.0,0.7,28.2,86.0,1000.9,0.4,243.8,30.0,PM2.5,4.0,3,-0.3983972886768065
11904,7.0,27.0,24.0,20.0,36.0,0.7,29.2,82.0,1001.5,0.8,266.9,34.0,NO2,-2.0,1,-0.33371784447430675
11905,10.0,24.0,21.0,22.0,53.0,0.7,31.1,74.0,1002.0,0.7,9.0,32.0,PM2.5,21.0,3,-0.25076819480747287
11906,9.0,27.0,56.0,24.0,79.0,0.7,31.2,71.0,1002.1,1.4,30.4,53.0,PM10,28.0,2,0.16045325389180407
11907,9.0,25.0,52.0,28.0,137.0,0.6,32.3,65.0,1001.8,1.3,18.5,81.0,O3,39.0,4,0.3104279562816148
11908,9.0,20.0,56.0,33.0,182.0,0.6,33.8,58.0,1001.4,1.0,14.9,120.0,O3,28.0,4,0.49456794725631437
11909,9.0,18.0,47.0,38.0,212.0,0.6,33.9,56.0,1000.9,1.4,10.3,148.0,O3,27.0,4,0.550603836267367
11910,8.0,17.0,58.0,43.0,240.0,0.6,34.8,53.0,1000.1,1.2,0.9,175.0,O3,17.0,4,0.7546410564855943
11911,8.0,24.0,76.0,36.0,257.0,0.7,33.8,56.0,999.5,1.4,87.2,192.0,O3,-7.0,4,1.015154276329432
11912,7.0,23.0,85.0,47.0,250.0,0.7,31.3,66.0,999.5,2.0,265.3,185.0,O3,-49.0,4,1.1315786451664351
11913,5.0,23.0,50.0,51.0,199.0,0.6,27.4,78.0,999.9,2.2,95.3,136.0,O3,-61.0,4,0.6176187527670246
11914,5.0,34.0,16.0,27.0,129.0,0.9,30.2,69.0,1000.0,0.8,255.7,75.0,O3,19.0,4,0.10651574846191053
11915,5.0,75.0,53.0,32.0,59.0,1.3,31.0,72.0,1000.4,0.4,302.6,94.0,NO2,-14.0,1,0.8046133505131063
11916,7.0,56.0,64.0,40.0,136.0,1.0,30.5,68.0,1000.7,2.1,234.0,80.0,O3,9.0,4,0.961891458993847
11917,8.0,42.0,80.0,57.0,146.0,0.9,29.6,69.0,1001.5,1.8,231.6,89.0,O3,-5.0,4,1.1121682865704785
11918,8.0,38.0,48.0,51.0,140.0,0.8,29.3,68.0,1002.2,0.7,255.7,84.0,O3,-24.0,4,0.691541151845596
11919,9.0,39.0,54.0,43.0,109.0,0.8,28.7,73.0,1002.3,0.3,301.3,60.0,PM2.5,10.0,3,0.5899944933746517
11920,7.0,30.0,46.0,43.0,124.0,0.8,29.0,71.0,1002.4,0.7,257.4,70.0,O3,-12.0,4,0.4387910335104668
11921,10.0,33.0,56.0,41.0,100.0,0.8,29.0,73.0,1002.3,0.8,235.9,58.0,PM2.5,5.0,3,0.5118071413184782
11922,14.0,40.0,68.0,45.0,72.0,0.8,28.7,76.0,1001.9,0.6,262.3,63.0,PM2.5,1.0,3,0.7048116246887512
11923,13.0,37.0,64.0,46.0,63.0,0.8,28.2,79.0,1001.9,0.4,282.9,64.0,PM2.5,5.0,3,0.5955674726616851
11924,10.0,36.0,68.0,50.0,58.0,0.8,28.1,79.0,1001.9,0.4,278.1,69.0,PM2.5,0.0,3,0.5740640583282561
11925,8.0,23.0,64.0,50.0,72.0,0.7,28.0,82.0,1002.0,0.3,270.1,69.0,PM2.5,-5.0,3,0.3705726852130236
11926,7.0,16.0,48.0,46.0,75.0,0.7,28.0,84.0,1002.3,0.5,208.0,64.0,PM2.5,-4.0,3,0.11699544568073211
11927,7.0,28.0,50.0,43.0,48.0,0.8,28.0,85.0,1002.7,0.4,53.1,60.0,PM2.5,20.0,3,0.17875043999992182
11928,9.0,64.0,45.0,43.0,22.0,0.9,29.6,79.0,1003.5,0.3,134.3,80.0,NO2,-11.0,1,0.5149870575048237
11929,11.0,24.0,35.0,50.0,89.0,0.7,31.2,68.0,1004.0,0.8,264.2,69.0,PM2.5,-8.0,3,0.26474900414229735
11930,13.0,18.0,42.0,33.0,113.0,0.6,32.5,63.0,1004.2,0.8,263.9,61.0,O3,43.0,4,0.1933471892926273
11931,14.0,16.0,49.0,32.0,164.0,0.7,33.2,61.0,1004.1,1.0,231.4,104.0,O3,35.0,4,0.4611921256994781
11932,12.0,15.0,56.0,41.0,202.0,0.7,33.7,60.0,1003.4,1.1,237.7,139.0,O3,19.0,4,0.683286093206642
11933,10.0,14.0,63.0,44.0,223.0,0.7,35.0,55.0,1002.6,1.0,350.2,158.0,O3,-19.0,4,0.7908921103762007
11934,7.0,13.0,70.0,45.0,202.0,0.6,30.7,69.0,1002.0,1.4,301.7,139.0,O3,-55.0,4,0.6718483366168572
11935,6.0,31.0,23.0,48.0,140.0,0.6,31.2,70.0,1001.3,0.7,41.7,84.0,O3,23.0,4,0.26501038925204523
11936,6.0,21.0,19.0,30.0,167.0,0.6,34.6,57.0,1000.6,0.5,282.6,107.0,O3,24.0,4,0.05842101641763946
11937,6.0,15.0,68.0,33.0,194.0,0.6,34.2,57.0,1000.4,0.4,51.6,131.0,O3,1.0,4,0.5203725567362397
